id,latitude,longitude,zipcode,accommodates,bathrooms,bedrooms,beds,nightly_price,price_per_stay,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,host_id,host_total_listings_count,number_of_reviews,number_of_stays,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,require_guest_profile_picture,require_guest_phone_verification
19360564,32.79464,-117.2319,92109,3,1.0,0.0,2.0,300.0,300.0,382.52668539325845,181.7177472167649,1,0.0,3,7,98450365,1.0,0,0,94.1680236861584,9.608598962194218,9.455218356772761,9.812453669384729,9.796886582653817,9.885100074128985,9.318013343217197,0,1,0,0,0
24062701,32.71232,-117.15637,92101,3,1.0,1.0,1.0,300.0,300.0,500.0,125.0,1,0.0,3,1125,2697886,0.0,0,0,93.15987933634993,9.49546827794562,9.483383685800604,9.552193645990922,9.59667673716012,9.531013615733738,9.299546142208774,0,1,0,0,0
21218130,32.83084,-117.28009,92037,3,1.0,2.0,2.0,295.0,885.0,1500.0,275.0,1,0.0,3,270,61840042,2.0,40,80,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
3664143,32.71848,-117.14014,92102,3,1.0,1.0,2.0,125.0,875.0,125.0,50.0,3,50.0,7,28,4006222,1.0,1,2,100.0,10.0,10.0,10.0,10.0,8.0,6.0,0,0,0,0,0
9705443,32.78633,-117.2532,92109,3,1.0,1.0,3.0,175.0,875.0,350.0,100.0,2,75.0,5,100,22476,4.0,2,4,93.0,8.0,8.0,9.0,9.0,9.0,9.0,0,1,0,0,0
21680430,32.75965,-117.10704,92116,3,1.0,1.0,2.0,125.0,875.0,400.0,85.0,2,5.0,7,1125,46871342,2.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
24432356,32.76568,-117.25119,92109,3,1.0,1.0,2.0,125.0,875.0,250.0,75.0,1,0.0,7,50,136230709,4.0,2,4,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
25745607,32.79393,-117.17585,92111,3,1.0,2.0,2.0,125.0,875.0,1000.0,150.0,3,25.0,7,60,193372640,1.0,6,12,83.0,9.0,9.0,10.0,9.0,9.0,9.0,0,1,0,0,0
33343680,32.84424,-117.2791,92037,3,1.0,1.0,1.0,175.0,875.0,750.0,135.0,1,0.0,5,90,40612989,1.0,9,18,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
13242292,32.7125,-117.16981,92101,3,2.0,2.0,3.0,171.0,855.0,300.0,40.0,2,20.0,5,30,70760110,3.0,27,54,93.0,9.0,10.0,9.0,9.0,10.0,9.0,0,1,0,0,0
7649279,32.94899,-117.2463,92014,3,1.0,1.0,2.0,200.0,800.0,150.0,75.0,3,0.0,4,1125,19161366,3.0,38,76,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,0,0,0
26693697,32.71132,-117.15675,92101,3,2.0,1.0,2.0,400.0,400.0,0.0,65.0,1,0.0,2,1125,10593337,1.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
36036049,32.7889,-117.25466,92109,3,1.0,0.0,2.0,200.0,800.0,100.0,60.0,1,0.0,4,1125,204284742,13.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
31150768,32.84817,-117.27418,92037,3,1.0,1.0,1.0,392.0,392.0,722.168918918919,219.82292993630574,2,0.0,2,365,219450311,4.0,0,0,94.93217893217893,9.67965367965368,9.564213564213564,9.797687861271676,9.741702741702742,9.888728323699421,9.313583815028903,0,1,0,0,0
35062860,32.71745,-117.16754,92101,3,2.5,3.0,3.0,195.0,780.0,350.0,100.0,2,15.0,4,365,60122735,1.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
17717428,32.70872,-117.15602,92101,3,1.0,1.0,1.0,109.0,763.0,800.0,149.0,4,0.0,7,1125,796593,15.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
23191554,32.86798,-117.22474,92122,3,1.0,1.0,1.0,75.0,750.0,288.9423076923077,71.23423423423424,1,0.0,10,14,172441119,1.0,0,0,94.89855072463769,9.695652173913043,9.545893719806763,9.758454106280194,9.806763285024154,9.922705314009661,9.48792270531401,0,1,0,0,0
26558515,32.71822,-117.15472,92101,3,1.0,0.0,2.0,250.0,750.0,254.26605504587155,88.84166666666667,1,0.0,3,1125,25916047,2.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
28132581,32.73447,-117.16999,92103,3,1.0,1.0,2.0,250.0,750.0,0.0,0.0,2,0.0,3,4,100447206,1.0,3,6,100.0,9.0,10.0,10.0,9.0,10.0,9.0,0,1,0,0,0
8101831,32.72638,-117.16916,92101,3,1.0,1.0,1.0,149.0,745.0,371.27669902912623,93.37037037037037,1,0.0,5,1125,38565184,3.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
4821056,32.77249,-117.25225,92109,3,1.0,0.0,2.0,245.0,735.0,0.0,135.0,1,0.0,3,1125,24826369,2.0,34,68,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0
9754585,32.85436,-117.25342,92037,3,1.0,1.0,2.0,245.0,735.0,722.168918918919,150.0,1,0.0,3,1125,27170631,7.0,129,258,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
5051544,32.79749,-117.237,92109,3,2.5,1.0,1.0,725.0,725.0,372.4021739130435,123.16245883644346,1,0.0,1,1125,26083226,1.0,0,0,95.40642303433002,9.73059866962306,9.493348115299336,9.853496115427303,9.83481152993348,9.875693673695894,9.457777777777778,0,0,0,0,0
9319663,32.95904,-117.23397,92130,3,1.5,1.0,2.0,120.0,720.0,712.1621621621622,126.45945945945945,1,0.0,6,20,48372893,1.0,0,0,97.46875,9.84375,9.84375,9.9375,9.90625,9.84375,9.625,0,0,0,0,0
36768680,32.98336,-117.25654,92075,3,1.0,1.0,2.0,118.0,708.0,720.0,84.0,1,0.0,6,28,111815158,276.0,0,0,97.73134328358209,9.91044776119403,9.82089552238806,9.940298507462687,9.880597014925373,9.955223880597014,9.671641791044776,0,1,0,0,0
36397354,32.71091,-117.15818,92101,3,1.0,1.0,3.0,350.0,350.0,250.0,90.0,2,10.0,2,1125,268391375,2.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
30742233,32.76439,-117.1576,92108,3,1.0,1.0,1.0,174.0,696.0,400.0,150.0,1,0.0,4,1125,9328763,136.0,0,0,95.8855421686747,9.72289156626506,9.626506024096386,9.73939393939394,9.801204819277109,9.818181818181818,9.587878787878788,0,1,0,0,0
6203399,32.83021,-117.19423,92117,3,1.0,2.0,2.0,99.0,693.0,300.0,70.96026490066225,3,10.0,7,1125,32172045,1.0,0,0,95.64596273291926,9.770186335403727,9.614906832298137,9.900621118012422,9.875776397515528,9.70807453416149,9.590062111801242,0,0,0,0,0
22420733,32.76013,-117.12488,92116,3,1.0,2.0,2.0,138.0,690.0,194.09774436090225,45.0,1,0.0,5,10,22464451,1.0,9,18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
20226564,32.82336,-117.27608,92037,3,1.0,2.0,2.0,168.0,672.0,0.0,40.0,3,50.0,4,8,35785656,1.0,7,14,93.0,9.0,8.0,10.0,10.0,10.0,10.0,0,1,0,0,0
18445423,32.71663,-117.13734,92102,3,1.0,1.0,2.0,95.0,665.0,400.0,65.0,2,10.0,7,1125,8875994,20.0,24,48,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0
14111103,32.78866,-117.25377,92109,3,1.0,1.0,2.0,165.0,660.0,500.0,100.0,2,5.0,4,1124,8959661,19.0,85,170,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0
7896416,32.74283,-117.24958,92107,3,1.0,2.0,2.0,130.0,650.0,399.5645933014354,136.450110864745,1,0.0,5,10,37808102,2.0,9,18,98.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0,0,0
26923448,32.72772,-117.16875,92101,3,1.0,1.0,1.0,325.0,325.0,300.0,90.0,1,0.0,2,1125,202144262,1.0,5,10,88.0,9.0,8.0,9.0,10.0,10.0,9.0,0,1,0,0,0
35869035,32.71167,-117.15546,92101,3,1.0,1.0,1.0,325.0,325.0,500.0,60.0,2,50.0,2,30,269792232,0.0,1,2,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,1,0,0,0
9429750,32.9782,-117.07642,92128,3,1.0,1.0,1.0,129.0,645.0,613.5714285714286,125.0,1,0.0,5,1125,38565184,3.0,0,0,99.42857142857143,9.857142857142858,10.0,10.0,10.0,10.0,9.857142857142858,0,0,0,0,0
19066567,32.93165,-117.24806,92014,3,1.0,1.0,2.0,157.0,628.0,250.0,100.0,2,20.0,4,1125,24836451,1.0,7,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
31759190,32.71509,-117.154,92101,3,1.0,0.0,1.0,125.0,625.0,125.0,50.0,1,0.0,5,10,152216039,1.0,0,0,93.61261261261261,9.54054054054054,9.567567567567568,9.64864864864865,9.684684684684685,9.73873873873874,9.27927927927928,0,0,0,0,0
11655951,32.76192,-117.12784,92116,3,1.0,1.0,1.0,89.0,623.0,300.0,75.0,2,10.0,7,1125,8875994,20.0,4,8,90.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0
18332138,32.71414,-117.14541,92102,3,1.0,1.0,1.0,89.0,623.0,250.0,75.0,2,10.0,7,1125,8875994,20.0,12,24,92.0,9.0,9.0,10.0,9.0,10.0,10.0,0,0,0,0,0
23355797,32.71036,-117.15505,92101,3,1.0,1.0,1.0,87.0,609.0,800.0,149.0,4,0.0,7,1125,796593,15.0,3,6,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0
519849,32.79123,-117.23557,92109,3,1.5,1.0,2.0,200.0,600.0,0.0,75.0,2,50.0,3,30,2558457,1.0,91,182,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
3904150,32.7194,-117.15327,92101,3,1.0,0.0,2.0,300.0,300.0,1000.0,87.10427807486631,1,0.0,2,1125,85132,96.0,0,0,93.15987933634993,9.49546827794562,9.483383685800604,9.552193645990922,9.59667673716012,9.531013615733738,9.299546142208774,0,0,0,0,0
6993549,32.7266,-117.16379,92101,3,1.0,1.0,1.0,300.0,300.0,260.52403846153845,50.0,1,0.0,2,1125,36668468,1.0,0,0,94.02816901408451,9.619718309859154,9.582159624413146,9.835680751173708,9.812206572769954,9.657276995305164,9.338028169014084,0,1,0,0,0
7650526,32.7092,-117.1584,92101,3,1.0,0.0,1.0,200.0,600.0,316.8580060422961,50.0,1,10.0,3,1125,6536782,1.0,17,34,96.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
13687449,32.82596,-117.2731,92037,3,1.0,1.0,2.0,150.0,600.0,250.0,75.0,2,50.0,4,180,5744277,1.0,14,28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
13766499,32.71781,-117.1422,92102,3,1.0,1.0,2.0,150.0,600.0,250.0,46.0,3,25.0,4,7,80744375,1.0,3,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
14671584,32.7597,-117.2518,92109,3,1.0,0.0,2.0,150.0,600.0,500.0,70.0,2,10.0,4,150,22246427,9.0,138,276,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0,0,0
19668064,32.7833,-117.11063,92108,3,1.0,1.0,2.0,150.0,600.0,296.02564102564105,71.04,1,0.0,4,1125,62647085,1.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
26847373,32.81522,-117.21743,92117,3,1.0,1.0,2.0,150.0,600.0,100.0,25.0,1,0.0,4,7,172399348,1.0,5,10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
33441481,32.7189,-117.23399,92106,3,2.0,2.0,0.0,150.0,600.0,422.64150943396226,188.19298245614036,1,0.0,4,21,86588768,1.0,0,0,95.11320754716981,9.69811320754717,9.49056603773585,9.943396226415095,9.943396226415095,9.981132075471699,9.50943396226415,0,1,0,0,0
35346930,32.74533,-117.14416,92104,3,1.0,1.0,1.0,300.0,300.0,0.0,50.0,1,0.0,2,1125,31284911,0.0,0,0,96.7484375,9.85625,9.734375,9.91875,9.925,9.915625,9.7046875,0,1,0,0,0
35547403,32.78509,-117.10758,92108,3,1.0,1.0,2.0,120.0,600.0,296.02564102564105,30.0,1,0.0,5,30,13976922,2.0,3,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
35722538,32.71823,-117.1565,92101,3,1.0,1.0,1.0,600.0,600.0,200.0,60.0,1,0.0,1,7,268708184,1.0,0,0,93.61261261261261,9.54054054054054,9.567567567567568,9.64864864864865,9.684684684684685,9.73873873873874,9.27927927927928,0,1,0,0,0
35834810,32.71334,-117.15757,92101,3,1.0,1.0,2.0,600.0,600.0,316.8580060422961,87.10427807486631,1,0.0,1,1125,152409628,1.0,0,0,93.15987933634993,9.49546827794562,9.483383685800604,9.552193645990922,9.59667673716012,9.531013615733738,9.299546142208774,0,1,0,0,0
36455890,32.75865,-117.13212,92116,3,1.0,1.0,1.0,150.0,600.0,254.893039049236,73.55606758832565,1,0.0,4,7,37000373,2.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
25479679,32.74628,-117.16366,92103,3,1.0,1.0,1.0,189.0,567.0,100.0,75.0,1,0.0,3,7,29777479,1.0,0,0,96.29911504424778,9.784070796460178,9.663716814159292,9.909574468085106,9.902654867256636,9.906028368794326,9.621669626998223,0,0,0,0,0
26230624,32.74593,-117.18138,92110,3,2.0,1.0,1.0,189.0,567.0,100.0,50.0,1,0.0,3,1125,78098355,1.0,7,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
14727015,32.74072,-117.25318,92107,3,1.0,1.0,1.0,140.0,560.0,300.0,60.0,2,20.0,4,1125,91683213,2.0,21,42,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
7072216,32.7265,-117.16278,92101,3,1.0,1.0,1.0,275.0,550.0,260.52403846153845,50.0,1,0.0,2,1125,37080012,1.0,4,8,75.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
13848717,32.73045,-117.16811,92101,3,1.0,0.0,1.0,275.0,550.0,260.52403846153845,20.0,1,0.0,2,4,30384562,1.0,0,0,94.02816901408451,9.619718309859154,9.582159624413146,9.835680751173708,9.812206572769954,9.657276995305164,9.338028169014084,0,0,0,0,0
26962117,32.73703,-117.24816,92107,3,1.0,1.0,1.0,275.0,550.0,0.0,0.0,1,0.0,2,4,89530889,1.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,0,0,0
31150731,32.84811,-117.27422,92037,3,1.0,0.0,2.0,274.0,548.0,722.168918918919,219.82292993630574,2,0.0,2,365,219450311,4.0,0,0,94.93217893217893,9.67965367965368,9.564213564213564,9.797687861271676,9.741702741702742,9.888728323699421,9.313583815028903,0,1,0,0,0
1696519,32.80188,-117.24087,92109,3,1.0,1.0,1.0,135.0,540.0,400.0,80.0,2,10.0,4,1124,8959661,19.0,211,422,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
2747722,32.78327,-117.25184,92109,3,1.0,0.0,2.0,135.0,540.0,250.0,70.0,2,10.0,4,120,8959661,19.0,251,502,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
4997312,32.75746,-117.12196,92104,3,1.0,1.0,2.0,90.0,540.0,250.0,80.0,2,0.0,6,1125,6215267,1.0,89,178,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0,0,0
26002109,32.72171,-117.16781,92101,3,1.0,1.0,1.0,180.0,540.0,250.0,65.0,1,0.0,3,30,165113423,1.0,4,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
5480096,32.78688,-117.2544,92109,3,1.0,1.0,2.0,179.0,537.0,250.0,125.0,1,0.0,3,1125,11315693,11.0,108,216,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,0,0,0
7735479,32.81551,-117.26941,92037,3,1.0,1.0,2.0,133.0,532.0,300.0,85.0,1,0.0,4,1125,40656142,1.0,81,162,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
6094499,32.8131,-117.26974,92037,3,1.0,0.0,3.0,132.0,528.0,150.0,50.0,2,30.0,4,30,28317398,1.0,136,272,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0,0,0
992009,32.78553,-117.25448,92109,3,1.0,1.0,2.0,175.0,525.0,250.0,95.0,2,25.0,3,180,22476,4.0,68,136,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,0,0,0
19719153,32.82039,-117.21403,92117,3,1.0,1.0,1.0,175.0,525.0,300.0,75.0,2,50.0,3,1125,5960670,1.0,29,58,99.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,0,0,0
25298287,32.81496,-117.26785,92037,3,1.0,1.0,2.0,175.0,525.0,500.0,60.0,2,0.0,3,1125,190822952,0.0,20,40,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
35232062,32.74632,-117.24872,92107,3,1.0,0.0,1.0,175.0,525.0,300.0,100.0,1,0.0,3,1125,67253416,6.0,3,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
1671814,32.71846,-117.15378,92101,3,1.0,,2.0,173.0,519.0,0.0,0.0,1,0.0,3,28,602654,302.0,7,14,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
15408937,32.75974,-117.24892,92109,3,1.0,1.0,2.0,259.0,518.0,350.0,79.0,2,20.0,2,29,10537870,6.0,148,296,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,0,0,0
18328781,32.75378,-117.25097,92107,3,1.0,1.0,2.0,170.0,510.0,399.5645933014354,70.0,1,0.0,3,25,68912498,5.0,103,206,95.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
29153435,32.71292,-117.15885,92101,3,1.0,1.0,2.0,170.0,510.0,0.0,75.0,1,0.0,3,1125,219680420,2.0,8,16,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,0,0,0
5480472,32.75174,-117.13951,92104,3,1.0,1.0,1.0,500.0,500.0,254.893039049236,73.55606758832565,1,0.0,1,1125,11512417,1.0,0,0,96.7484375,9.85625,9.734375,9.91875,9.925,9.915625,9.7046875,0,0,0,0,0
6184448,32.71427,-117.15944,92101,3,1.0,1.0,1.0,250.0,500.0,250.0,50.0,1,0.0,2,1125,9558234,1.0,42,84,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
6988621,32.78251,-117.25141,92109,3,1.0,1.0,1.0,125.0,500.0,400.0,90.0,2,10.0,4,120,8959661,19.0,113,226,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0
9417860,32.71253,-117.15697,92101,3,2.0,2.0,3.0,250.0,500.0,300.0,50.0,2,20.0,2,29,35590098,1.0,33,66,94.0,9.0,10.0,9.0,9.0,10.0,9.0,0,1,0,0,0
13938351,32.72765,-117.1603,92101,3,1.0,1.0,1.0,250.0,500.0,100.0,25.0,1,0.0,2,7,1386451,1.0,0,0,94.02816901408451,9.619718309859154,9.582159624413146,9.835680751173708,9.812206572769954,9.657276995305164,9.338028169014084,0,0,0,0,0
13991390,32.75391,-117.12489,92104,3,1.0,1.0,1.0,250.0,500.0,100.0,73.55606758832565,1,0.0,2,2,45012184,1.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
19905080,32.71463,-117.15659,92101,3,1.0,1.0,1.0,250.0,500.0,0.0,0.0,1,0.0,2,2,87634322,1.0,6,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
26472068,32.72504,-117.168,92101,3,1.0,1.0,1.0,250.0,500.0,100.0,50.0,2,20.0,2,7,92563653,1.0,12,24,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0
26568116,32.74156,-117.25472,92107,3,1.0,1.0,1.0,250.0,500.0,0.0,25.0,1,0.0,2,1125,12877528,1.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0,0,0,0,0
26919747,32.72709,-117.16923,92101,3,2.0,2.0,2.0,250.0,500.0,200.0,85.0,1,0.0,2,1125,91355708,1.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
27801497,32.81143,-117.25308,92109,3,1.0,1.0,2.0,125.0,500.0,100.0,45.0,2,0.0,4,8,209931721,1.0,27,54,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
32669475,33.01438,-117.0694,92128,3,1.0,2.0,2.0,125.0,500.0,286.3095238095238,96.20833333333333,1,0.0,4,30,113511372,2.0,8,16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
34115380,32.71287,-117.15805,92101,3,1.0,0.0,2.0,500.0,500.0,0.0,0.0,1,0.0,1,20,77134449,1.0,0,0,93.15987933634993,9.49546827794562,9.483383685800604,9.552193645990922,9.59667673716012,9.531013615733738,9.299546142208774,0,0,0,0,0
36602793,32.71218,-117.15903,92101,3,1.0,1.0,3.0,250.0,500.0,300.0,90.0,2,12.0,2,90,141048809,5.0,3,6,100.0,8.0,9.0,10.0,9.0,9.0,10.0,0,1,0,0,0
36757732,32.71665,-117.15919,92101,3,1.0,0.0,2.0,250.0,500.0,100.0,0.0,1,0.0,2,5,266390983,1.0,0,0,93.61261261261261,9.54054054054054,9.567567567567568,9.64864864864865,9.684684684684685,9.73873873873874,9.27927927927928,0,1,0,0,0
15756561,32.75952,-117.25037,92109,3,1.0,1.0,2.0,249.0,498.0,300.0,79.0,2,20.0,2,29,10537870,6.0,148,296,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
19095931,32.72016,-117.12791,92102,3,1.0,2.0,2.0,249.0,498.0,150.0,100.0,3,100.0,2,14,29644691,1.0,8,16,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0
37466870,32.85421,-117.25538,92037,3,1.0,0.0,2.0,249.0,498.0,722.168918918919,219.82292993630574,1,0.0,2,1125,29109139,0.0,1,2,100.0,8.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0
4256683,32.82827,-117.27995,92037,3,1.0,0.0,1.0,165.0,495.0,100.0,100.0,1,0.0,3,1125,7108129,4.0,109,218,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
2303470,32.76571,-117.09396,92115,3,1.0,1.0,2.0,123.0,492.0,300.0,75.0,2,12.0,4,90,10704914,1.0,185,370,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
32698736,32.87053,-117.22414,92122,3,1.0,1.0,2.0,98.0,490.0,500.0,250.0,1,0.0,5,1125,4656446,188.0,2,4,90.0,9.0,10.0,10.0,9.0,10.0,10.0,0,1,0,0,1
25228481,32.84205,-117.26235,92037,3,2.0,1.0,1.0,243.0,486.0,0.0,100.0,1,0.0,2,7,153178482,1.0,28,56,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
34148718,32.75478,-117.22742,92110,3,1.0,1.0,2.0,69.0,483.0,1000.0,25.0,2,20.0,7,31,126493171,1.0,13,26,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0,0,0
14041579,32.87415,-117.24531,92037,3,1.0,2.0,2.0,160.0,480.0,100.0,55.0,1,0.0,3,10,13569226,3.0,71,142,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
31442878,32.72765,-117.25336,92107,3,1.0,1.0,2.0,159.0,477.0,250.0,60.0,3,0.0,3,1125,61816310,1.0,3,6,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,0,0,0
11496056,32.73054,-117.24356,92107,3,1.0,1.0,2.0,119.0,476.0,300.0,150.0,1,0.0,4,365,60536896,2.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
29487467,32.72716,-117.17014,92101,3,1.0,1.0,1.0,156.0,468.0,0.0,175.0,1,0.0,3,1125,209953666,36.0,27,54,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,0,0,0
4371447,33.04569,-117.05333,92128,3,1.0,1.0,1.0,155.0,465.0,125.0,30.0,2,40.0,3,1125,22694299,1.0,20,40,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
27930483,32.73647,-117.16146,92103,3,1.0,1.0,1.0,116.0,464.0,262.25189393939394,55.0,1,0.0,4,1125,11793275,1.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
9809493,32.80061,-117.23206,92109,3,1.0,1.0,3.0,152.0,456.0,500.0,125.0,1,0.0,3,1125,50526077,20.0,8,16,98.0,9.0,9.0,9.0,9.0,10.0,10.0,0,0,0,0,0
9809502,32.80035,-117.23019,92109,3,1.0,1.0,2.0,152.0,456.0,500.0,125.0,1,0.0,3,1125,50526077,20.0,2,4,80.0,9.0,7.0,10.0,10.0,10.0,8.0,0,0,0,0,0
9809503,32.80167,-117.23002,92109,3,1.0,1.0,3.0,152.0,456.0,500.0,125.0,1,0.0,3,1125,50526077,20.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
9809505,32.80086,-117.22996,92109,3,1.0,1.0,3.0,152.0,456.0,500.0,125.0,1,0.0,3,1125,50526077,20.0,1,2,80.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
12562692,32.80234,-117.23061,92109,3,1.0,1.0,2.0,152.0,456.0,500.0,125.0,1,0.0,3,1125,50526077,20.0,3,6,93.0,10.0,10.0,10.0,10.0,9.0,8.0,0,0,0,0,0
24676778,32.80085,-117.23185,92109,3,1.0,1.0,2.0,152.0,456.0,500.0,125.0,1,0.0,3,1125,50526077,20.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
3329423,32.74355,-117.17084,92103,3,1.0,1.0,1.0,225.0,450.0,0.0,35.0,2,10.0,2,7,544380,1.0,4,8,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0,1,1
7148697,32.87372,-117.24418,92037,3,1.0,2.0,2.0,150.0,450.0,130.0,55.0,1,0.0,3,14,13569226,3.0,18,36,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0,0,0
10770704,32.8092,-117.24713,92109,3,1.0,1.0,2.0,150.0,450.0,0.0,40.0,1,300.0,3,1125,3816836,10.0,2,4,100.0,9.0,8.0,10.0,10.0,9.0,9.0,0,0,0,0,0
14981837,32.61281,-117.0419,91911,3,1.0,2.0,3.0,225.0,450.0,200.0,100.0,1,0.0,2,1125,59102411,1.0,4,8,94.0,9.567567567567568,9.54054054054054,9.756756756756756,9.702702702702704,9.513513513513514,9.378378378378379,0,0,0,0,0
15707344,32.74643,-117.16808,92103,3,1.0,1.0,1.0,150.0,450.0,0.0,50.0,1,0.0,3,28,83935316,1.0,38,76,97.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0,0,0
17864213,32.96315,-117.25265,92014,3,1.0,1.0,1.0,150.0,450.0,250.0,65.0,3,50.0,3,28,61029343,1.0,36,72,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
